
12/8/2023 9:56:02 PM |   ST2 |     2 |        397 |   12/8/2023 6:20:00 PM |        36172 |        36288 |        36126 |        36426 |      2 |      2 |                0 | <ST2> Request to Close Sent
12/8/2023 9:56:02 PM |   ST2 |     2 |        398 |   12/8/2023 6:20:00 PM |        36172 |        36288 |        36126 |        36426 |      2 |      2 |                0 | <ST2>Order 398 CLOSE POSITION - Open Timeout 90min
12/8/2023 9:56:07 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/8/2023 11:13:37 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/10/2023 11:13:09 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/11/2023 6:52:54 AM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/11/2023 4:41:48 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/11/2023 4:51:24 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/11/2023 6:58:30 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/11/2023 7:07:24 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/11/2023 7:11:06 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/11/2023 7:35:45 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
